,x,y,Labels,Energy,Magnetization,Temp
0,-19.61859171984727,2.697631053841612,2,388.0,0.985,1.6
1,19.691561340853653,1.9397844356497274,0,374.0,0.965,1.6
2,-0.935194772515246,7.661258429201133,1,190.0,0.065,1.6
3,0.7118974219437765,-13.448753770856491,1,292.0,0.04,1.6
4,-19.315968238552433,2.79902795924745,2,378.0,0.97,1.613
5,20.202052543457192,2.0997647539208937,0,392.0,0.99,1.613
6,4.618060265885887,2.0159392165544627,1,172.0,0.215,1.613
7,-2.3163780507316782,-13.592473322671431,1,302.0,0.11,1.613
8,-19.813882019610507,2.8926985861469023,2,396.0,0.995,1.6260000000000001
9,20.303338307613096,2.2376999776491715,0,396.0,0.995,1.6260000000000001
10,0.2278965957550187,2.077275603577857,1,178.0,0.0,1.6260000000000001
11,-2.8294963340508144,-13.793441897949018,1,298.0,0.135,1.6260000000000001
12,-19.716285673825052,2.794025951854682,2,392.0,0.99,1.639
13,19.701292584940347,2.11434082922554,0,376.0,0.965,1.639
14,-1.5300262823143471,3.5994165329035384,1,148.0,0.09,1.639
15,-1.4167651735733033,-13.922875439794177,1,304.0,0.065,1.639
16,-19.507466610807857,3.1791135374888744,2,388.0,0.98,1.6520000000000001
17,19.608912133587186,2.2707325886868683,0,370.0,0.96,1.6520000000000001
18,-2.149173167147803,1.2313727815565618,1,156.0,0.12,1.6520000000000001
19,-2.4452761029353827,-13.862141904939289,1,308.0,0.115,1.6520000000000001
20,-19.613526036812317,2.998901802036165,2,388.0,0.985,1.665
21,19.91121006255509,2.6821380331987332,0,382.0,0.975,1.665
22,0.5263624849672293,-0.12301051850213034,1,170.0,0.015,1.665
23,-1.6971774672374167,-13.510998955255657,1,314.0,0.08,1.665
24,-19.814104074253713,2.869217262856231,2,396.0,0.995,1.6780000000000002
25,19.700086963418844,2.398923689587734,0,376.0,0.965,1.6780000000000002
26,-2.221255657763702,-2.438476773650268,1,190.0,0.115,1.6780000000000002
27,-2.0285655366810715,-13.877492277293733,1,310.0,0.095,1.6780000000000002
28,-19.60983814787065,3.1245904443948573,2,388.0,0.985,1.691
29,20.302358146521318,2.058581440263769,0,396.0,0.995,1.691
30,-0.43302741700334757,-1.1216948215303066,1,164.0,0.03,1.691
31,0.05092462338316443,-13.780767548701844,1,306.0,0.01,1.691
32,-19.717678831364015,2.6975557508079837,2,392.0,0.99,1.7040000000000002
33,20.30436499574689,2.2268397492112464,0,396.0,0.995,1.7040000000000002
34,-0.5536237086223113,3.004148787801101,1,164.0,0.04,1.7040000000000002
35,-0.011982723477639099,-13.58952640867458,1,306.0,0.005,1.7040000000000002
36,-19.50521860604991,3.2109169122362218,2,386.0,0.98,1.717
37,19.995288619270656,2.049103875498183,0,386.0,0.98,1.717
38,-0.2664099076251198,2.4417509097557617,1,164.0,0.025,1.717
39,-2.47113794206337,-14.150187921688493,1,318.0,0.115,1.717
40,-19.308459172037008,3.0508316064671996,2,376.0,0.97,1.73
41,19.79079718413906,1.6095763843845297,0,380.0,0.97,1.73
42,1.318549208833875,3.569037915916709,1,178.0,0.05,1.73
43,-2.601253394953144,-13.089169637346364,1,302.0,0.125,1.73
44,-19.3109237358934,3.084312518264106,2,382.0,0.97,1.743
45,19.790895007832347,1.621528357677199,0,378.0,0.97,1.743
46,0.7295203274635741,2.0847882419148607,1,180.0,0.025,1.743
47,-0.8994262370579745,-13.16363593565001,1,304.0,0.04,1.743
48,-19.095952056897044,3.328427678488304,2,372.0,0.96,1.756
49,19.70051474495556,2.604737781175705,0,376.0,0.965,1.756
50,0.8745445962562817,2.714268194518056,1,162.0,0.03,1.756
51,-2.3172229671877207,-12.973691055466118,1,300.0,0.11,1.756
52,-18.927978246532287,2.60410246856041,2,362.0,0.95,1.7690000000000001
53,19.891244020289697,1.9849277697110226,0,384.0,0.975,1.7690000000000001
