"","X","x","y","Labels","Energy","Magnetization","Temp"
"1197963",1197962,-23.5215240335883,-6.35658355770873,2,1138,0.5975,2.25
"1197964",1197963,21.8661500064535,1.16676943248323,1,1162,0.5375,2.25
"1197965",1197964,-21.2924781928005,6.18906694588379,2,1086,0.54125,2.26166666666667
"1197966",1197965,30.1266992167227,-1.67622146583524,1,1120,0.74375,2.26166666666667
"1197967",1197966,30.0806785570557,-1.42360460552794,1,1166,0.7425,2.26166666666667
"1197968",1197967,-30.4808931329951,4.35771107203627,2,1198,0.77125,2.26166666666667
"1197969",1197968,8.37877696386234,-6.46192561109428,0,1012,0.2,2.27333333333333
"1197970",1197969,31.3711176759499,2.32859583891592,1,1156,0.775,2.27333333333333
"1197971",1197970,-32.4233594651923,0.413722038902629,2,1250,0.82,2.27333333333333
"1197972",1197971,24.9368351300484,-5.82885111029219,1,1090,0.61375,2.27333333333333
"1197973",1197972,-26.3721316653252,-1.37999517382766,2,1102,0.66875,2.285
"1197974",1197973,-31.1777746916149,0.939139915338251,2,1182,0.78875,2.285
"1197975",1197974,-29.9733410072352,-2.97062983760099,2,1204,0.75875,2.285
"1197976",1197975,-28.3806427575874,-1.56442841504024,2,1118,0.71875,2.285
"1197977",1197976,30.4808429460351,-2.15488670398796,1,1154,0.7525,2.29666666666667
"1197978",1197977,26.7240518969592,-1.16149461730293,1,1076,0.65875,2.29666666666667
"1197979",1197978,-23.5316970650995,7.149538302862,2,1092,0.5975,2.29666666666667
"1197980",1197979,-28.4315068810541,3.85687767543065,2,1148,0.72,2.29666666666667
"1197981",1197980,25.2750118330569,-0.769479473611676,1,1120,0.6225,2.30833333333333
"1197982",1197981,-30.4701951959164,-1.39152465074501,2,1228,0.77125,2.30833333333333
"1197983",1197982,-19.6727334299653,-0.685694230394933,2,1040,0.50125,2.30833333333333
"1197984",1197983,29.6186107410254,2.81297991371834,1,1132,0.73125,2.30833333333333
"1197985",1197984,-18.8902571231237,1.12360318616853,2,1050,0.48125,2.32
"1197986",1197985,-28.5715956138554,-1.92819705462456,2,1104,0.72375,2.32
"1197987",1197986,-8.44885754701403,-8.58115151851023,0,1024,0.22125,2.32
"1197988",1197987,29.6285361325174,1.51319770893735,1,1134,0.73125,2.32
"1197989",1197988,-22.8794138172285,-0.96535875921889,2,1054,0.58125,2.33166666666667
"1197990",1197989,-25.1244713431124,-2.35324894507146,2,1042,0.6375,2.33166666666667
"1197991",1197990,-26.9248601453072,0.979088735588635,2,1086,0.6825,2.33166666666667
"1197992",1197991,24.7355767084539,-4.83867479040608,1,1028,0.60875,2.33166666666667
"1197993",1197992,21.4816404247119,-3.11771760558777,1,1070,0.5275,2.34333333333333
"1197994",1197993,20.1139538317908,3.10236060906909,1,1046,0.49375,2.34333333333333
"1197995",1197994,29.6727958554274,3.1778710769196,1,1098,0.7325,2.34333333333333
"1197996",1197995,-3.76997458653147,3.54836445885731,0,990,0.10375,2.34333333333333
"1197997",1197996,-21.0773346326403,-3.18089980461783,2,1072,0.53625,2.355
"1197998",1197997,10.2476181343446,17.6805474386708,0,992,0.2475,2.355
"1197999",1197998,14.0070095461465,5.01934089771068,0,994,0.34125,2.355
"1198000",1197999,8.52864040468677,0.277443130883256,0,1044,0.20375,2.355
"1198001",1198000,9.52764159084453,12.7108204683904,0,1066,0.22875,2.36666666666667
"1198002",1198001,1.36248546994058,3.40451000026773,0,990,0.025,2.36666666666667
"1198003",1198002,8.22915900463865,-11.7501104462607,0,976,0.19625,2.36666666666667
"1198004",1198003,26.9284464947883,-2.29479546116059,1,1128,0.66375,2.36666666666667
"1198005",1198004,-24.8745773181688,-8.6244661243901,2,1100,0.63125,2.37833333333333
